"ext_id","pmid","DOI","out"
"PMC3871074",24240598,"10.3390/s131115549","https://code.google.com/p/wekinator/downloads/detail?name=wekinator-2011-06-06.zip&can=2q="
"PMC3871669",24376861,"10.1371/journal.pone.0085024","code.google.com/p/cutadapt/downloads/list"
"PMC3871669",24376861,"10.1371/journal.pone.0085024","code.google.com/p/condetri/"
"PMC3871669",24376861,"10.1371/journal.pone.0085024","sourceforge.net/projects/erne/files/"
"PMC3871669",24376861,"10.1371/journal.pone.0085024","sourceforge.net/projects/prinseq/files/"
"PMC3871669",24376861,"10.1371/journal.pone.0085024","sourceforge.net/projects/solexaqa/files/"
"PMC3871669",24376861,"10.1371/journal.pone.0085024","github.com/ucdavis-bioinformatics/sickle"
"PMC3871669",24376861,"10.1371/journal.pone.0085024","erne.sourceforge.net"
"PMC3871669",24376861,"10.1371/journal.pone.0085024","github.com/najoshi/sickle"
"PMC3871720",24330573,"10.1186/1471-2164-14-872","https://github.com/srhartono/Globulator"
"PMC3871720",24330573,"10.1186/1471-2164-14-872","https://github.com/ucdavis-bioinformatics/scythe"
"PMC3871720",24330573,"10.1186/1471-2164-14-872","https://github.com/ucdavis-bioinformatics/sickle"
"PMC3872189",24172133,"10.1534/genetics.113.157172","http://code.google.com/p/clonalorigin/"
"PMC3872298",24399958,"10.3389/fnhum.2013.00901","http://marsbar/sourceforge.net"
"PMC3872335",24399966,"10.3389/fninf.2013.00043","http://nipy.sourceforge.net"
"PMC3872335",24399966,"10.3389/fninf.2013.00043","https://github.com/nuSPIC/"
"PMC3872335",24399966,"10.3389/fninf.2013.00043","http://github.com/unbit"
"PMC3872335",24399966,"10.3389/fninf.2013.00043","http://github.com/nuspic"
"PMC3873246",24385918,"10.1371/journal.pgen.1003993","https://code.google.com/p/hapi-ur/"
"PMC3873948",24386226,"10.1371/journal.pone.0083547","http://code.google.com/p/allim/"
"PMC3874207",24137002,"10.1093/nar/gkt913","https://sourceforge.net/projects/rtrm"
"PMC3874556",24416720,"10.3389/fonc.2013.00318","http://sourceforge.net/projects/staden/"
"PMC3874841",24416024,"10.3389/fpsyg.2013.00998","https://github.com/finn42/ActivityAnalysisTB.git"
"PMC3875239",24416016,"10.3389/fninf.2013.00046","http://nipy.sourceforge.net/nipype/"
"PMC3875239",24416016,"10.3389/fninf.2013.00046","https://github.com/midasplatform/pydas"
"PMC3875239",24416016,"10.3389/fninf.2013.00046","http://github.com/midasplatform/rodent"
"PMC3875430",24386120,"10.1371/journal.pone.0082844","https://sourceforge.net/projects/mireap/"
"PMC3875467",24386196,"10.1371/journal.pone.0083418","http://sourceforge.net/apps/mediawiki/wgs-assembler/index.php?title=Main_Page"
"PMC3875755",24240121,NA,"http://code.google.com/p/readdepth/"
"PMC3875755",24240121,NA,"http://varscan.sourceforge.net/"
"PMC3876902",24453890,"10.1155/2013/693845","http://sourceforge.net/apps/mediawiki/filebench/index.php?title=Main_Page"
"PMC3876994",24391717,"10.1371/journal.pone.0082579","https://sourceforge.net/projects/combocoralreef/"
"PMC3877282",24391966,"10.1371/journal.pone.0084557","http://sourceforge.net/projects/flneurontool/"
"PMC3877293",24391951,"10.1371/journal.pone.0084398","https://sourceforge.net/projects/coevolutils/"
"PMC3877293",24391951,"10.1371/journal.pone.0084398","http://scidavis.sourceforge.net/"
"PMC3877407",24386014,"10.1007/s12154-013-0101-x","http://sourceforge.net/projects/nucleitracker4d/"
"PMC3877877",24377391,"10.1186/2047-217x-2-17","https://github.com/stajichlab/bd_popgen"
"PMC3878183",24360292,"10.1186/1758-2946-5-52","http://code.google.com/p/icatproject/wiki/CSMD"
"PMC3878183",24360292,"10.1186/1758-2946-5-52","http://animl.sourceforge.net/"
"PMC3878885",24325606,"10.1186/1471-2164-14-871","https://code.google.com/p/jmodeltest2/"
"PMC3879034",24289217,"10.1186/2041-2223-4-26","https://github.com/nh13/TMAP"
"PMC3879034",24289217,"10.1186/2041-2223-4-26","http://picard.sourceforge.net"
"PMC3879085",24267035,"10.1186/1756-0500-6-483","http://github.com/mgajda/hPDB"
"PMC3879085",24267035,"10.1186/1756-0500-6-483","http://github.com/mgajda/hPDB-examples"
"PMC3879085",24267035,"10.1186/1756-0500-6-483","http://github.com/mgajda/iterable"
"PMC3879106",24391483,"10.1371/journal.pcbi.1003399","https://github.com/jauerb/CPPN_Trimesh"
"PMC3879195",24391515,"10.1371/journal.pgen.1004046","http://code.google.com/p/pysam/"
"PMC3879298",24392128,"10.1371/journal.pone.0084348","http://code.google.com/p/d2-tools/"
"PMC3880260",24404133,"10.1371/journal.pone.0083251","The software used for these experiments has been released under the GPL2 open source licence and is available at: github.com/NICTA/TrackAssist."
"PMC3880260",24404133,"10.1371/journal.pone.0083251","Installation instructions can be found at: github.com/NICTA/TrackAssist/wiki/Install/wiki/Install."
"PMC3880260",24404133,"10.1371/journal.pone.0083251","Raw data from these experiments (excluding images) are available at: github.com/NICTA/TrackAssist/tree/downloads/tree/downloads."
"PMC3880260",24404133,"10.1371/journal.pone.0083251","Processing of this data was undertaken using a piece of software developed expressly for this task, named TrackAssist. Instructions for downloading, building and running this software can be found at: github.com/NICTA/TrackAssist/wiki/Install."
"PMC3880858",24240281,"10.1038/nature12731","https://bitbucket.org/sgrann/pycrac"
"PMC3880972",24373163,"10.1186/1471-2229-13-228","http://sourceforge.net/projects/trinityrnaseq/"
"PMC3880972",24373163,"10.1186/1471-2229-13-228","http://sourceforge.net/projects/mira-assembler/files/MIRA/stable/"
"PMC3880972",24373163,"10.1186/1471-2229-13-228","http://code.google.com/p/cdhit/downloads/list"
"PMC3880972",24373163,"10.1186/1471-2229-13-228","http://picard.sourceforge.net/"
"PMC3880998",24431999,"10.3389/fninf.2013.00048","https://github.com/ctn-waterloo/nengo"
"PMC3881492",24314033,"10.1186/1471-2105-14-358","http://github.com/adarob/express-d"
"PMC3882208",24400075,"10.1371/journal.pone.0083675","https://github.com/jstjohn/SeqPrep"
"PMC3882208",24400075,"10.1371/journal.pone.0083675","http://code.google.com/p/condetri/downloads/detail?name=condetri_v2.0.pl"
"PMC3882208",24400075,"10.1371/journal.pone.0083675","http://trinityrnaseq.sourceforge.net/analysis/extract_proteins_from_trinity_transcripts.html"
"PMC3882208",24400075,"10.1371/journal.pone.0083675","https://github.com/tanghaibao/goatools"
"PMC3882879",24103152,"10.1186/2041-1480-4-26","http://sourceforge.net/"
"PMC3883664",24409309,"10.1371/journal.pone.0084785","http://code.google.com/p/mosaik-aligner/"
"PMC3883679",24409313,"10.1371/journal.pone.0084920","http://sourceforge.net/projects/mireap/"
"PMC3884843",23985301,"10.1017/s0031182013001121","https://github.com/miike/modtrove"
"PMC3884843",23985301,"10.1017/s0031182013001121","https://github.com/OpenSourceMalaria/OSM_compounds"
"PMC3885424",24421879,"10.1371/journal.pone.0083249","http://code.google.com/p/analyzepsat/"
"PMC3886332",24395971,"10.1098/rstb.2013.0044","http://github.com/lmjohns3/driving-simulator"
"PMC3886731",24415924,"10.1371/journal.pbio.1001745","https://github.com"
"PMC3886731",24415924,"10.1371/journal.pbio.1001745","https://bitbucket.org"
"PMC3886731",24415924,"10.1371/journal.pbio.1001745","http://sourceforge.net"
"PMC3886731",24415924,"10.1371/journal.pbio.1001745","http://code.google.com"
"PMC3886924",24415955,"10.1371/journal.pgen.1004078","https://github.com/groupschoof/AHRD"
"PMC3886924",24415955,"10.1371/journal.pgen.1004078","http://cortexassembler.sourceforge.net/cortex_var_user_manual.pdf"
"PMC3887377",24406431,"10.1038/srep03623","http://picard.sourceforge.net"
"PMC3887377",24406431,"10.1038/srep03623","http://code.google.com/p/joint-snv-mix/"
"PMC3887490",24377763,"10.3201/eid2001.121024","http://code.google.com/p/jmodeltest2/"
"PMC3887528",24281424,"10.1534/g3.113.008326","https://github.com/vsbuffalo/scythe"
"PMC3887528",24281424,"10.1534/g3.113.008326","https://github.com/najoshi/sickle"
"PMC3887528",24281424,"10.1534/g3.113.008326","http://picard.sourceforge.net"
"PMC3887532",24281428,"10.1534/g3.113.008870","https://github.com/RILAB/siftmappR"
"PMC3888410",24427303,"10.1371/journal.pone.0085368","http://code.google.com/p/jmodeltest2/"
"PMC3890517",24405739,"10.1186/1471-2156-15-4","https://github.com/wanpinglee/MOSAIK"
"PMC3890615",24393201,"10.1186/1471-2229-14-3","https://github.com/najoshi/sickle"
"PMC3890649",24382166,"10.1186/1471-2164-15-2","https://github.com/mfiers/polysnp"
"PMC3892073",24325762,"10.1186/1758-2946-5-48","https://bitbucket.org/kienerj/moleculedatabaseframework"
"PMC3892073",24325762,"10.1186/1758-2946-5-48","https://bitbucket.org/kienerj/moleculedatabaseframework/src"
"PMC3892073",24325762,"10.1186/1758-2946-5-48","https://bitbucket.org/kienerj/moleculedatabaseframework/wiki/Home"
"PMC3892073",24325762,"10.1186/1758-2946-5-48","https://bitbucket.org/kienerj/mdfsimplewebapp"
"PMC3892073",24325762,"10.1186/1758-2946-5-48","https://bitbucket.org/kienerj/mdfsimplewebapp/downloads"
"PMC3892334",24455154,"10.1002/ece3.888","http://github.com/nebogeo/doris"
"PMC3892694",24262214,"10.1093/bioinformatics/btt666","https://github.com/rochoa85/myChEMBL"
"PMC3892781",24194538,"10.1128/mbio.00692-13","http://sourceforge.net/projects/rdp-classifier/"
"PMC3892875",24287538,"10.3390/s131216216","https://github.com/PointCloudLibrary/pcl/tree/master/gpu/kinfu"
"PMC3892875",24287538,"10.3390/s131216216","http://meshlab.sourceforge.net/"
"PMC3892923",24555103,"10.12688/f1000research.2-211.v2","https://github.com/sanchak/mqap"
"PMC3893191",24454815,"10.1371/journal.pone.0085182","http://code.google.com/p/ea-utils"
"PMC3893193",24454820,"10.1371/journal.pone.0085203","https://bitbucket.org/devangel77b/microraptor-data"
"PMC3893193",24454820,"10.1371/journal.pone.0085203","https://bitbucket.org/devangel77b/microraptor-data/downloads/microrapftor-"
"PMC3893438",24410921,"10.1186/1471-2164-15-17","https://github.com/PacificBiosciences/blasr"
"PMC3893438",24410921,"10.1186/1471-2164-15-17","https://github.com/PacificBiosciences/SMRT-Analysis/wiki/SMRT-Pipe-Reference-Guide-v2.0"
"PMC3894214",24453971,"10.1371/journal.ppat.1003877","http://code.google.com/p/ea-utils"
"PMC3894214",24453971,"10.1371/journal.ppat.1003877","http://code.google.com/p/ea-utils/"
"PMC3894278",24435864,"10.1128/genomea.01158-13","http://sourceforge.net/projects/soapdenovo2/files/SOAPdenovo2/"
"PMC3894454",24478691,"10.3389/fninf.2013.00052","http://statsmodels.sourceforge.net"
"PMC3894454",24478691,"10.3389/fninf.2013.00052","http://docutils.sourceforge.net/"
"PMC3894454",24478691,"10.3389/fninf.2013.00052","https://bitbucket.org/khinsen/active_papers_py"
"PMC3894454",24478691,"10.3389/fninf.2013.00052","https://github.com/cpfaff/Open-Science-Paper"
"PMC3894454",24478691,"10.3389/fninf.2013.00052","https://github.com/tomwallis/microperimetry_faces"
"PMC3894454",24478691,"10.3389/fninf.2013.00052","https://github.com/gpoore/pythontex"
"PMC3894454",24478691,"10.3389/fninf.2013.00052","http://rpy.sourceforge.net/rpy2.html"
"PMC3894454",24478691,"10.3389/fninf.2013.00052","https://github.com/ewiger/mlab"
"PMC3894538",24434814,"10.1038/srep03745","http://code.google.com/p/cutadapt/"
"PMC3894707",24253915,"10.1093/pcp/pct157","http://sourceforge.net/projects/seqclean/"
"PMC3895762",24393330,"10.1186/1479-5876-12-3","http://code.google.com/p/ea-utils/wiki/FastqMcf"
"PMC3896761",24401704,"10.1186/1751-0473-9-1","https://code.google.com/p/guava-libraries/"
"PMC3897386",24482762,"10.7717/peerj.243","http://github.com/gjospin/PhyloSift"
"PMC3897414",24465499,"10.1371/journal.pone.0085177","https://github.com/brazilbean/Matlab-Colony-Analyzer-Toolkit"
"PMC3897414",24465499,"10.1371/journal.pone.0085177","https://github.com/brazilbean/bean-python-toolkit"
"PMC3897575",24465792,"10.1371/journal.pone.0085925","https://github.com/kkeenan02/Fung-Keenan2013/"
"PMC3897743",24466165,"10.1371/journal.pone.0086602","https://github.com/Shokhirev/EvolutionOfAging"
"PMC3897846",24465230,"10.5808/gi.2013.11.4.191","https://github.com/marcelm/cutadapt"
"PMC3897846",24465230,"10.5808/gi.2013.11.4.191","http://maq.sourceforge.net"
"PMC3897846",24465230,"10.5808/gi.2013.11.4.191","http://picard.sourceforge.net/"
"PMC3897846",24465230,"10.5808/gi.2013.11.4.191","http://github.com/ekg/freebayes"
"PMC3897925",24410865,"10.1186/1471-2105-15-8","https://code.google.com/p/rf-ace/"
"PMC3898072",23850341,"10.1016/j.neurobiolaging.2013.05.032","http://sourceforge.net/projects/bric1936/"
"PMC3898260",24433567,"10.1186/1471-2105-15-19","https://github.com/atevanderburgt/ABFGP"
"PMC3898313",24482760,"10.7717/peerj.241","https://github.com/JetBrains/MPS"
"PMC3898728",24438054,"10.1186/1471-2164-15-45","https://code.google.com/p/ea-utils"
"PMC3898728",24438054,"10.1186/1471-2164-15-45","http://solexaqa.sourceforge.net"
"PMC3898728",24438054,"10.1186/1471-2164-15-45","http://bowtie-bio.sourceforge.net/bowtie2"
"PMC3898728",24438054,"10.1186/1471-2164-15-45","http://trinityrnaseq.sourceforge.net"
"PMC3898728",24438054,"10.1186/1471-2164-15-45","http://bowtie-bio.sourceforge.net"
"PMC3898828",23981585,"10.1016/j.cmpb.2013.07.001","http://sourceforge.net/projects/opencvlibrary/"
"PMC3898876",24097271,"10.1038/nmeth.2687","http://pyserial.sourceforge.net/"
"PMC3898906",23429179,"10.1016/j.bbapap.2013.02.017","http://psidev.cvs.sourceforge.net/viewvc/psidev/psi/mod/data/PSI-MOD.obo"
"PMC3898906",23429179,"10.1016/j.bbapap.2013.02.017","http://psidev.cvs.sourceforge.net/viewvc/psidev/psi/psi-ms/mzML/controlledVocabulary/psi-ms.obo"
"PMC3898906",23429179,"10.1016/j.bbapap.2013.02.017","http://obo.cvs.sourceforge.net/viewvc/obo/obo/ontology/phenotype/unit.obo"
"PMC3898906",23429179,"10.1016/j.bbapap.2013.02.017","https://code.google.com/p/mztab/"
"PMC3898906",23429179,"10.1016/j.bbapap.2013.02.017","http://code.google.com/p/psicquic/wiki/MITAB27Format"
"PMC3898906",23429179,"10.1016/j.bbapap.2013.02.017","http://code.google.com/p/jmzquantml/"
"PMC3898906",23429179,"10.1016/j.bbapap.2013.02.017","http://psidev.cvs.sourceforge.net/viewvc/psidev/psi/psi-ms/mzML/controlledVocabulary/psi-ms.obo?revision=1.201"
"PMC3898906",23429179,"10.1016/j.bbapap.2013.02.017","https://lists.sourceforge.net/lists/listinfo/obo-format"
"PMC3898906",23429179,"10.1016/j.bbapap.2013.02.017","http://code.google.com/p/mzquantml-validator/"
"PMC3898906",23429179,"10.1016/j.bbapap.2013.02.017","http://code.google.com/p/psi-pi/downloads/detail?name=mzIdentMLValidator-1.3-SNAPSHOT.zip&can=2&q="
"PMC3898906",23429179,"10.1016/j.bbapap.2013.02.017","https://lists.sourceforge.net/lists/listinfo/psidev-ms-vocab"
"PMC3898906",23429179,"10.1016/j.bbapap.2013.02.017","http://psidev.cvs.sourceforge.net/viewvc/psidev/psi/psi-ms/mzML/controlledVocabulary/psi-ms.obo?view=log"
"PMC3898906",23429179,"10.1016/j.bbapap.2013.02.017","https://code.google.com/p/mztab"
"PMC3898906",23429179,"10.1016/j.bbapap.2013.02.017","http://obo.cvs.sourceforge.net/obo/obo/ontology/chemical/chebi.obo"
"PMC3898906",23429179,"10.1016/j.bbapap.2013.02.017","http://obo.cvs.sourceforge.net/obo/obo/ontology/genomic-proteomic/gene_ontology.obo"
"PMC3898906",23429179,"10.1016/j.bbapap.2013.02.017","http://obo.cvs.sourceforge.net/obo/obo/ontology/genomic-proteomic/protein/psi-mi.obo"
"PMC3898906",23429179,"10.1016/j.bbapap.2013.02.017","http://obo.cvs.sourceforge.net/obo/obo/ontology/phenotype/quality.obo"
"PMC3898906",23429179,"10.1016/j.bbapap.2013.02.017","http://code.google.com/p/ebi-pride/source/browse/trunk/pride-core/schema/pride_cv.obo"
"PMC3898906",23429179,"10.1016/j.bbapap.2013.02.017","http://obo.cvs.sourceforge.net/obo/obo/ontology/genomic-proteomic/pro.obo"
"PMC3898906",23429179,"10.1016/j.bbapap.2013.02.017","http://obo.cvs.sourceforge.net/obo/obo/ontology/OBO_REL/relationship.obo"
"PMC3898906",23429179,"10.1016/j.bbapap.2013.02.017","https://psidev.svn.sourceforge.net/svnroot/psidev/psi/sepcv/trunk/sep.obo"
"PMC3898906",23429179,"10.1016/j.bbapap.2013.02.017","http://obo.cvs.sourceforge.net/obo/obo/ontology/phenotype/unit.obo"
"PMC3898906",23429179,"10.1016/j.bbapap.2013.02.017","https://code.google.com/p/ols-dialog"
"PMC3898926",23467006,"10.1016/j.bbapap.2013.02.032","http://open-ms.sourceforge.net/"
"PMC3898926",23467006,"10.1016/j.bbapap.2013.02.032","http://sourceforge.net/projects/sashimi/"
"PMC3898926",23467006,"10.1016/j.bbapap.2013.02.032","http://proteowizard.sourceforge.net/"
"PMC3898926",23467006,"10.1016/j.bbapap.2013.02.032","http://javaprotlib.sourceforge.net/"
"PMC3898926",23467006,"10.1016/j.bbapap.2013.02.032","http://sashimi.sourceforge.net/software_glossolalia.html#JRAP"
"PMC3898926",23467006,"10.1016/j.bbapap.2013.02.032","http://proteowizard.svn.sourceforge.net/viewvc/proteowizard/trunk/pwiz/pwiz_tools/Skyline/"
"PMC3898926",23467006,"10.1016/j.bbapap.2013.02.032","http://msquant.sourceforge.net/"
"PMC3898926",23467006,"10.1016/j.bbapap.2013.02.032","http://javaprotlib.sourceforge.net"
"PMC3898926",23467006,"10.1016/j.bbapap.2013.02.032","http://github.com/princelab/mspire"
"PMC3898926",23467006,"10.1016/j.bbapap.2013.02.032","http://open-ms.sourceforge.net"
"PMC3898926",23467006,"10.1016/j.bbapap.2013.02.032","http://sourceforge.net/projects/sashimi/files/Trans-Proteomic%20Pipeline%20%28TPP%29"
"PMC3898926",23467006,"10.1016/j.bbapap.2013.02.032","http://sourceforge.net/projects/mgfp"
"PMC3898926",23467006,"10.1016/j.bbapap.2013.02.032","http://proteowizard.sourceforge.net"
"PMC3898926",23467006,"10.1016/j.bbapap.2013.02.032","http://pymzml.github.com"
"PMC3898926",23467006,"10.1016/j.bbapap.2013.02.032","http://maltcms.sourceforge.net/home/index.html"
"PMC3898926",23467006,"10.1016/j.bbapap.2013.02.032","http://mzmine.sourceforge.net"
"PMC3898966",24128740,"10.1016/j.neuroimage.2013.10.012","https://github.com/rhodricusack/automaticanalysis"
"PMC3899046",24465607,"10.1371/journal.pone.0085585","https://github.com/abucksch/FiberWalk"
"PMC3899341",24466273,"10.1371/journal.pone.0086869","http://cushaw3.sourceforge.net"
"PMC3899341",24466273,"10.1371/journal.pone.0086869","https://github.com/iontorrent/TMAP"
"PMC3899949",24704915,"10.3390/genes3020233","http://bio-bwa.sourceforge.net/"
"PMC3899949",24704915,"10.3390/genes3020233","http://samtools.sourceforge.net/"
"PMC3899949",24704915,"10.3390/genes3020233","http://code.google.com/p/bedtools/"
"PMC3899959",24704847,"10.3390/genes3010138","http://code.google.com/p/freckle/"
"PMC3900378",24465198,"10.1371/journal.pcbi.1003441","http://code.google.com/p/mbb-vb-toolbox/"
"PMC3900378",24465198,"10.1371/journal.pcbi.1003441","http://code.google.com/p/mbb-vb-toolbox/wiki/getting_started"
"PMC3900378",24465198,"10.1371/journal.pcbi.1003441","http://code.google.com/p/mbb-vb-toolbox/wiki/Results"
"PMC3900378",24465198,"10.1371/journal.pcbi.1003441","http://code.google.com/p/mbb-vb-toolbox/wiki/InstallingTheToolbox"
"PMC3900380",24465194,"10.1371/journal.pcbi.1003419","https://github.com/FedericoComoglio/ToR"
"PMC3900382",24465193,"10.1371/journal.pcbi.1003416","https://code.google.com/p/bayesian-model-based-inference/"
"PMC3900386",24465202,"10.1371/journal.pcbi.1003457","http://sourceforge.net/"
"PMC3900393",24465215,"10.1371/journal.pgen.1004005","http://sourceforge.net/projects/recombine/"
"PMC3900480",24465928,"10.1371/journal.pone.0086150","http://sourceforge.net/projects/mireap/"
"PMC3900918",24478743,"10.3389/fpsyg.2014.00012","https://github.com/amueller/word_cloud"
"PMC3901007",24478635,"10.3389/fncir.2014.00001","http://code.google.com/p/n2a"
"PMC3901224",24957765,"10.3390/metabo2040844","http://sourceforge.net/projects/sysbioecolimode/"
"PMC3901242",24957764,"10.3390/metabo2040818","http://code.google.com/p/nmrglue/"
"PMC3901242",24957764,"10.3390/metabo2040818","http://gnuplot.sourceforge.net/"
"PMC3901265",24957991,"10.3390/metabo3020259","http://code.google.com/p/automics/"
"PMC3901265",24957991,"10.3390/metabo3020259","http://code.google.com/p/speaq/"
"PMC3901273",24958002,"10.3390/metabo3020484","http://sourceforge.net/p/fingerid/"
"PMC3901417",24422852,"10.1186/1471-2164-15-25","https://sourceforge.net/projects/mireap/"
"PMC3901662",24475049,"10.1371/journal.pone.0085678","https://github.com/HongjianLi/idock"
"PMC3901662",24475049,"10.1371/journal.pone.0085678","https://github.com/HongjianLi/istar"
"PMC3902897",24071583,"10.1093/nar/gkt865","http://picard.sourceforge.net"
"PMC3902897",24071583,"10.1093/nar/gkt865","https://github.com/davcraig75/tgen_somaticSV"
"PMC3903047",24447369,"10.1186/1471-2105-15-23","https://code.google.com/p/methylationpredictor/"
"PMC3903476",24475057,"10.1371/journal.pone.0085879","https://github.com/bbcf/bbcfutils/"
"PMC3903476",24475057,"10.1371/journal.pone.0085879","https://github.com/bbcf/bbcflib/"
"PMC3903476",24475057,"10.1371/journal.pone.0085879","https://github.com/bbcf/"
"PMC3903517",24475107,"10.1371/journal.pone.0086341","https://github.com/jbei/prpr"
"PMC3904075",24501593,"10.3389/fninf.2014.00001","http://code.google.com/p/information-dynamics-toolkit/"
"PMC3904415",24461215,"10.1186/1751-0473-9-3","https://github.com/bjpop/rover"
"PMC3904415",24461215,"10.1186/1751-0473-9-3","https://github.com/jstjohn/SeqPrep"
"PMC3904415",24461215,"10.1186/1751-0473-9-3","http://code.google.com/p/pysam/"
"PMC3904460",24330602,"10.1186/2041-1480-4-43","http://code.google.com/p/envo/"
"PMC3904460",24330602,"10.1186/2041-1480-4-43","https://code.google.com/p/envo/issues/list"
"PMC3904460",24330602,"10.1186/2041-1480-4-43","http://code.google.com/p/owltools/wiki/OortIntro"
"PMC3905015",24489891,"10.1371/journal.pone.0087289","http://code.google.com/p/rotamol/"
"PMC3905165",24513108,"10.1016/j.jmb.2013.10.024","https://github.com/orbeckst/gridcount"
"PMC3905732",24352554,"10.1038/ncomms3911","http://github.com/antonbarty/cheetah"
"PMC3906025",24489670,"10.1371/journal.pone.0085763","http://sourceforge.net/projects/bugs/"
"PMC3906025",24489670,"10.1371/journal.pone.0085763","http://sourceforge.net/projects/pymol/"
"PMC3906025",24489670,"10.1371/journal.pone.0085763","http://sourceforge.net/projects/jmol/"
"PMC3906034",24489699,"10.1371/journal.pone.0086191","http://code.google.com/p/language-detection/"
"PMC3906103",24489818,"10.1371/journal.pone.0086976","https://github.com/jstjohn/SeqPrep"
"PMC3906103",24489818,"10.1371/journal.pone.0086976","http://code.google.com/p/condetri/downloads/detail?name=condetri_v2.0.pl"
"PMC3906134",24489843,"10.1371/journal.pone.0087093","http://sourceforge.net/projects/krona/"
"PMC3906378",24489671,"10.1371/journal.pone.0085777","https://github.com/jeffalstott/powerlaw"
"PMC3906378",24489671,"10.1371/journal.pone.0085777","https://code.google.com/p/powerlaw/"
"PMC3906532",24523726,"10.3389/fgene.2014.00005","https://github.com/najoshi/sickle"
"PMC3906813",24030600,"10.1038/ismej.2013.152","https://github.com/hallamlab/utilities"
"PMC3906896",24438455,"10.1186/1745-6150-9-2","http://sourceforge.net/projects/acidminer"
"PMC3907006",24552708,"10.14348/molcells.2014.2241","http://sourceforge.net/projects/seeders/files/open_script/snp_validation_script.zip"
"PMC3907024",24088188,"10.1186/1471-2164-14-674","http://code.google.com/p/mosaik-aligner/"
"PMC3907030",24279426,"10.1186/1471-2180-13-270","http://sourceforge.net/projects/abmining"
"PMC3907048",24214537,"10.1093/molbev/mst221","https://code.google.com/p/mimicree/wiki/Manual"
"PMC3907048",24214537,"10.1093/molbev/mst221","https://code.google.com/p/mimicree/"
"PMC3907048",24214537,"10.1093/molbev/mst221","http://code.google.com/p/mimicree/wiki/Manual"
"PMC3907048",24214537,"10.1093/molbev/mst221","http://code.google.com/p/mimicree/wiki/Walkthrough"
"PMC3907048",24214537,"10.1093/molbev/mst221","http://code.google.com/p/mimicree/wiki/PublicationsMaterial"
"PMC3907054",24150038,"10.1093/molbev/mst203","http://code.google.com/p/epitreefit/"
"PMC3907392",24497972,"10.1371/journal.pone.0086707","https://github.com/nh13/DWGSIM"
"PMC3907702",24550818,"10.3389/fninf.2014.00002","https://code.google.com/p/isc-toolbox/"
"PMC3907702",24550818,"10.3389/fninf.2014.00002","http://gridscheduler.sourceforge.net/"
"PMC3907726",24482511,"10.1128/genomea.01203-13","http://code.google.com/p/ea-utils"
"PMC3908319",24567737,"10.3389/fgene.2014.00013","http://transdecoder.sourceforge.net/"
"PMC3908319",24567737,"10.3389/fgene.2014.00013","https://github.com/macmanes/trimming_paper/tree/recreate_ms_analyses/scripts"
"PMC3909303",24256206,"10.1186/1471-2164-14-812","http://argtable.sourceforge.net/doc/argtable2.html"
"PMC3909303",24256206,"10.1186/1471-2164-14-812","http://libds.sourceforge.net/doc/index.html"
"PMC3909303",24256206,"10.1186/1471-2164-14-812","https://github.com/tanghaibao/goatools"
"PMC3909759",24475928,"10.1186/1471-2105-15-31","https://github.com/michada/GeneCommittee"
"PMC3909918",24497547,"10.7554/elife.01914","http://code.google.com/p/beast-mcmc/"
"PMC3909918",24497547,"10.7554/elife.01914","https://github.com/trvrb/flux/tree/master/example-xmls"
"PMC3910079",24497542,"10.7554/elife.01374","https://github.com/AlastairKerr/Marston2013"
"PMC3910497",23727862,"10.1038/ng.2645","http://code.google.com/p/glu-genetics/"
"PMC3910544",24501650,"10.4056/sigs.4258318","http://code.google.com/p/ea-utils"
"PMC3910695",24501632,"10.4056/sigs.4247911","http://code.google.com/p/ea-utils"
"PMC3911931",24498299,"10.1371/journal.pone.0087176","https://github.com/florisvanvugt/PythonMLP"
"PMC3912071",24498398,"10.1371/journal.pone.0087908","https://github.com/agoldst/dfr-analysis"
"PMC3912488",24495855,"10.1186/1741-7015-12-20","https://github.com/aflaxman/verbal-autopsy-challenge"
"PMC3912702",23989082,"10.1136/amiajnl-2013-001882","http://sourceforge.net/projects/pyparsing/."
"PMC3912938",24497549,"10.7554/elife.02273","https://github.com/FedericoV/conference_pairings"
"PMC3913511",24526916,"10.1155/2014/675348","http://sourceforge.net/projects/raxmlgui/."
"PMC3913659",24503968,"10.1371/journal.pone.0087612","https://github.com/nh13/TMAP"
"PMC3913659",24503968,"10.1371/journal.pone.0087612","http://picard.sourceforge.net"
"PMC3913684",24503942,"10.1371/journal.pone.0087924","http://sourceforge.net/apps/mediawiki/amos/index.php?title=Minimo"
"PMC3913702",24505332,"10.1371/journal.pone.0087920","https://sourceforge.net/projects/mireap/"
"PMC3914692",24391153,"10.1093/gbe/evt206","https://code.google.com/p/rna-phase-3/"
"PMC3914801",24505279,"10.1371/journal.pone.0087178","https://github.com/StuYarrow/MapTools"
"PMC3914802",24505263,"10.1371/journal.pone.0086733","https://github.com/SmartphoneBrainScanner"
"PMC3914802",24505263,"10.1371/journal.pone.0086733","https://github.com/SmartphoneBrainScanner/smartphonebrainscanner2-core/wiki"
"PMC3914826",24505288,"10.1371/journal.pone.0087418","https://github.com/scrouzet/MiniMask_Eye.git"
"PMC3915074",24484917,"10.1186/1758-2946-6-4","https://github.com/NCIP/"
